,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
78,2024-05-10 20:00:00,86,Friendly,,,,,Hong Kong,11.0,17.75,15.5,17.25,14.0,8.25,12.5,8.0,11.5,Normal,0,0,3-5-2,3,5,2,3,0,10,ZPEPEQHZHUQHET,100404002,H,Israel,6.75,18.0,17.5,16.5,12.0,10.75,9.0,8.0,10.75,Play creatively,19,0,3-5-2,3,5,2,1,-10,10,SUEZEZQHpUUQEW,20020000,A,33376423,Isr,2024-05-10,N,F,,bal,NN-O-NNWNWNN-D
79,2024-05-03 20:00:00,86,Friendly,,,,,Hong Kong,5.75,19.25,19.0,19.75,19.25,7.0,15.5,9.25,12.0,Counter-attacks,19,0,5-3-2,5,3,2,1,0,9,UPUQQUHZEEQUEP,4014144,A,Al Urdun,7.75,17.75,15.5,17.0,6.75,10.5,9.0,8.75,10.75,Normal,0,0,3-5-2,3,5,2,0,-10,9,UHEHEPQZpQQPEQ,20000,H,33354488,Al ,2024-05-03,CA,F,,hardca,NNNNWNOW--OW-W
80,2024-04-26 20:00:00,86,Friendly,,,,,Hong Kong,10.25,16.5,16.75,16.25,5.75,5.0,8.0,7.75,11.5,Play creatively,19,0,4-4-2,4,4,2,1,-10,10,ZHTUEUHPETZHES,20,H,Tounes,10.25,14.0,16.25,13.0,3.75,6.25,14.5,7.0,8.0,Normal,0,0,4-4-2,4,4,2,4,-10,11,ZUPEPHEUSQHEWQ,2000004004,A,33321587,Tou,2024-04-26,PC,F,,PC,NNNN-NNN-NND-N
81,2024-04-19 20:00:00,86,Friendly,,,,,Hong Kong,5.5,19.0,18.75,19.25,19.0,7.0,15.5,9.25,11.75,Counter-attacks,20,0,5-3-2,5,3,2,2,0,9,UPUQQUHZEEQUEP,4014144,A,Israel,11.5,20.25,21.5,19.25,5.5,7.5,8.5,13.25,15.25,Play creatively,19,0,4-5-1,4,5,1,4,-10,10,ZHPETUQpUHHEPE,110320030,H,33270268,Isr,2024-04-19,CA,F,,hardca,NNNNWNOW--OW-W
82,2024-04-12 20:00:00,86,Friendly,,,,,Hong Kong,9.5,16.75,17.25,17.0,5.75,5.0,9.25,7.5,11.5,Play creatively,18,0,4-4-2,4,4,2,0,-10,9,ZHTUEQHPETZHES,20,A,Senegal,5.75,19.5,20.75,20.75,3.5,5.75,11.75,6.25,9.75,Counter-attacks,20,0,5-4-1,5,4,1,0,-10,11,ZPZQZUEHZQQEEU,2004000114,H,33231830,Sen,2024-04-12,PC,F,,PC,NNNN-NNN-NND-N
83,2024-04-05 20:00:00,86,Friendly,,,,,Hong Kong,9.0,14.25,15.75,15.5,7.25,7.25,9.75,8.25,11.0,Play creatively,17,0,4-4-2,4,4,2,1,-10,8,ZHTUEQTPETZHEU,300020,A,Sakartvelo,6.5,20.25,21.75,20.0,11.0,9.0,10.5,6.0,9.5,Counter-attacks,19,0,5-3-2,5,3,2,2,-10,10,ZQQUPSQpEEQPEU,400012000,H,33187123,Sak,2024-04-05,PC,F,,PC,NNNN-NMN-NND-N
84,2024-03-29 20:00:00,86,Friendly,,,,,Hong Kong,7.25,17.75,16.5,12.75,7.5,7.0,7.5,8.0,11.0,Play creatively,18,0,4-4-2,4,4,2,4,-10,9,ZHTUEZTPETHHEU,300020,H,Al Urdun,5.75,10.75,12.0,7.0,5.25,4.5,8.25,7.25,7.0,Normal,0,0,5-3-2,5,3,2,2,-10,8,HPQQPQHEQEHHEQ,0,A,33147389,Al ,2024-03-29,PC,F,,PC,NNNN-NMN-NND-N
85,2024-03-22 20:00:00,86,Friendly,,,,,Hong Kong,8.0,13.5,18.25,15.0,6.5,7.75,9.75,8.5,11.5,Long shots,8,0,3-5-2,3,5,2,1,-10,8,ZEHTEZTPHTUHEU,3000020,A,Bahrain,8.25,17.25,16.5,17.5,12.25,14.25,13.25,7.25,9.75,Normal,0,0,3-4-3,3,4,3,3,0,14,ZQEUEQUHEPUUPU,0,H,33099398,Bah,2024-03-22,LS,F,,LS,N-NN-NMNNNND-N
86,2024-03-15 20:00:00,86,Friendly,,,,,Hong Kong,6.5,15.75,16.0,14.25,7.25,9.75,10.5,8.75,11.5,Normal,0,0,4-4-2,4,4,2,2,0,9,UUHETPHEHZHUET,0,A,LÃ«tzebuerg,6.75,14.75,15.0,16.5,11.5,10.25,12.25,6.5,10.0,Counter-attacks,12,0,3-5-2,3,5,2,1,0,8,ZQEPEPHUHUUUEQ,0,H,33053020,LÃ«t,2024-03-15,N,F,,bal,NNN-NNN-NNNN-N
87,2024-03-08 20:00:00,86,World Cup,17.8598,7.5444,6.6014,7.3086,Hong Kong,17.0,19.5,20.0,19.5,8.0,7.0,7.75,11.75,13.75,Long shots,16,0,4-5-1,4,5,1,0,-10,14,ZPHEPHPQQQQZEE,112300032,H,Chile,17.5,17.75,18.5,18.0,12.75,11.25,11.75,10.5,13.25,Normal,0,0,3-5-2,3,5,2,2,-1,13,ZUEUEHUHpHQEWH,100020300,A,32145730,Chi,2024-03-08,LS,WC1,17.859789524445095,LS,NNO-ODMNNNMD--
88,2024-03-01 20:00:00,86,World Cup,19.0957,5.8749,7.3436,7.5884,Hong Kong,14.25,22.5,22.75,22.75,6.0,7.5,7.75,11.75,13.5,Long shots,16,0,4-5-1,4,5,1,3,-10,15,ZHPEHHZQQPQEQE,2112300030,A,RomÃ¢nia,13.5,22.5,25.25,22.25,11.75,8.75,10.0,9.0,13.5,Counter-attacks,19,0,4-5-1,4,5,1,0,-9,14,ZUQEQUQQHHQEEU,10012030,H,32145674,Rom,2024-03-01,LS,WC1,19.095660548443348,LS,NDO-ODMNNNM-N-
89,2024-02-23 20:00:00,86,World Cup,17.1267,12.5198,14.2726,14.523,Hong Kong,16.25,16.0,16.5,16.75,12.5,14.25,14.5,11.75,12.75,Normal,0,0,3-5-2,3,5,2,2,0,13,ZHEPEPQPQTHQEQ,3100001000,H,Guam,8.75,22.75,27.0,22.75,11.25,10.25,11.5,7.75,12.0,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,16,ZUHQHQQEpEHEQQ,2000,A,32145627,Gua,2024-02-23,N,WC1,17.126720666948223,bal,NM-O-NNNNONN-N
90,2024-02-16 20:00:00,86,World Cup,12.607,11.9653,10.0118,11.7211,Hong Kong,9.5,24.25,26.0,24.0,12.25,10.25,12.0,11.25,13.75,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,13,ZPPEHHQHpEHQEP,3443022000,H,Latvija,17.25,9.25,14.75,9.25,13.5,20.0,13.5,9.75,11.0,Attack in the middle,24,0,2-5-3,2,5,3,4,10,14,UEHEHEQHQQQHQW,1130103000,A,32145580,Lat,2024-02-16,CA,WC1,12.60704001358438,442ca,NMW-WMNDD-NN-N
91,2024-02-09 20:00:00,86,World Cup,19.195,13.8215,16.0832,12.8163,Hong Kong,15.25,17.0,14.75,14.75,13.75,16.0,12.75,12.0,12.75,Normal,0,0,3-5-2,3,5,2,4,0,12,ZPEPEHHQTQQWEQ,103010300,A,Barbados,16.75,16.25,17.25,16.25,11.5,14.25,13.25,9.5,11.5,Pressing,10,0,3-5-2,3,5,2,2,0,13,ZUHEEUUZUHQZEP,3103000300,H,32145530,Bar,2024-02-09,N,WC1,19.195027579347457,bal,NN-O-NMNONMN-N
92,2024-02-02 20:00:00,86,World Cup,18.9128,7.4012,7.6479,8.388,Hong Kong,12.0,22.0,22.75,22.0,7.5,7.75,8.5,12.0,14.25,Long shots,15,0,4-5-1,4,5,1,0,-10,14,ZHHEUHPQpQQEWE,2112302030,A,Chile,14.0,17.0,16.75,17.5,19.0,9.5,16.5,11.0,13.0,Normal,0,0,3-5-2,3,5,2,2,0,15,ZHEUEHQHHHUHEQ,103400344,H,32145483,Chi,2024-02-02,LS,WC1,18.912771069375893,LS,NDO-ODMNDNM-N-
93,2024-01-26 20:00:00,86,World Cup,18.4291,12.6788,20.4812,13.8979,Hong Kong,17.75,8.25,12.0,7.75,13.0,21.0,14.25,12.75,12.5,Attack in the middle,22,0,2-5-3,2,5,3,3,10,13,ZEHEPEPQQTQQPQ,1130013000,H,RomÃ¢nia,16.75,14.75,14.0,13.75,18.75,18.25,13.75,9.5,11.75,Normal,0,0,3-5-2,3,5,2,5,2,13,ZUEHEHQUQQQEUW,100110300,A,32145434,Rom,2024-01-26,AIM,WC1,18.42908844101492,AoA,N-O-O-MNNOMNNN
94,2024-01-19 20:00:00,86,World Cup,14.1983,12.0946,11.127,11.8527,Hong Kong,9.25,23.0,24.25,22.5,12.5,11.5,12.25,10.75,13.0,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,12,ZHHEUPQEpQPWEQ,3400020000,A,Guam,17.0,14.25,13.5,10.5,15.0,18.0,12.25,8.75,11.0,Pressing,11,0,2-5-3,2,5,3,2,10,14,UUEEPEHUUHQQQP,130003000,H,32145386,Gua,2024-01-19,CA,WC1,14.198331965606078,442ca,NMW-NNN-DNNN-N
95,2024-01-15 20:00:00,86,World Cup,21.4274,9.942,19.6415,12.3669,Hong Kong,12.75,8.5,13.0,8.5,10.25,20.25,12.75,12.5,12.5,Attack in the middle,22,0,2-5-3,2,5,3,3,10,13,ZEPEHEQTQZPQWQ,1131003000,A,Latvija,12.5,15.0,14.75,15.25,17.0,18.0,18.5,9.5,11.5,Normal,0,0,3-5-2,3,5,2,3,10,14,UHEHEQQHHQQHPE,100000000,H,32145339,Lat,2024-01-15,AIM,WC1,21.42743875868722,AoA,N-O-O-MONNMNNN
96,2024-01-12 20:00:00,86,World Cup,16.6999,8.778,11.6249,10.4387,Hong Kong,10.75,18.0,21.5,17.5,9.25,12.25,11.0,12.75,13.75,Long shots,18,0,3-5-2,3,5,2,0,-10,14,ZHEHEHPQpTQQEP,3133021300,H,Barbados,11.0,16.25,18.0,17.25,13.5,14.25,12.0,9.5,11.75,Pressing,10,0,3-5-2,3,5,2,1,0,12,ZZEEHUUUZHQQEW,133000300,A,32145294,Bar,2024-01-12,LS,WC1,16.699864244535497,LS,NM-O-MMNDOMN-N
97,2024-01-05 20:00:00,86,Wildcard,13.1584,15.891,19.8638,16.6359,Hong Kong,11.25,13.0,9.5,13.5,16.0,20.0,16.75,13.0,12.5,Long shots,20,0,2-5-3,2,5,3,4,10,13,ZPEEEHUTQZQPQQ,1110000,H,Brunei,6.5,23.75,25.75,24.0,16.5,10.0,5.5,8.75,12.75,Counter-attacks,20,0,5-3-2,5,3,2,0,-10,13,UZHUUQHHHEEQUE,4214200,A,32054043,Bru,2024-01-05,LS,W,13.15839235578141,LS,NN---NNOOONNNN
98,2024-01-01 20:00:00,86,Wildcard,19.1536,9.087,8.8478,10.2826,Hong Kong,12.25,19.5,24.0,19.75,9.5,9.25,10.75,10.25,13.25,Normal,0,0,3-5-2,3,5,2,1,-10,12,ZPEUEHQHpZHWET,33220302,A,Brunei,15.25,9.5,11.25,13.0,12.25,20.25,18.0,9.25,11.25,Normal,0,0,2-5-3,2,5,3,4,10,14,UEUEEZHHHTHUQT,1030110000,H,32054032,Bru,2024-01-01,N,W,19.153646625823868,AoD,NN-N-MMDDNMN-D
99,2023-12-29 20:00:00,86,Friendly,,,,,Hong Kong,6.25,10.0,12.0,10.0,5.5,8.5,7.25,10.25,10.5,Normal,0,0,4-5-1,4,5,1,5,0,9,UPQQTEHHZZUEET,0,A,Al Urdun,5.5,7.25,10.5,7.5,9.25,5.0,9.5,6.75,7.0,Normal,0,0,5-4-1,5,4,1,1,1,6,QQPQQHQQEHHEUE,0,H,32066446,Al ,2023-12-29,N,F,,bal,NNNNN-NNNNN--N
100,2023-12-22 12:00:00,86,Asia and Oceania Cup,16.8758,9.0781,9.7947,7.6447,Hong Kong,14.5,19.75,24.0,20.0,9.5,10.25,8.0,12.25,14.25,Long shots,17,0,3-5-2,3,5,2,1,-10,13,ZHEZEPQpHQQQEW,3003220300,A,Bahrain,15.75,13.0,12.75,13.75,13.75,19.75,17.0,7.5,9.5,Normal,0,0,2-5-3,2,5,3,1,2,14,ZUEEEQPUPHUTZP,3030000000,H,31656406,Bah,2023-12-22,LS,CC,16.875781953452815,LS,NM-N-NMDDNMN-N
101,2023-12-15 12:00:00,86,Asia and Oceania Cup,15.4898,8.3199,9.7881,9.5434,Hong Kong,15.25,20.0,24.5,20.5,8.5,10.0,9.75,12.5,14.25,Long shots,17,0,3-5-2,3,5,2,3,-10,13,ZHEZEPQpHQUHEP,3003220300,H,Sri Lanka,17.5,13.0,14.0,10.25,17.0,21.0,14.5,8.75,11.25,Normal,0,0,2-5-3,2,5,3,1,5,15,UZEEZEHUHUUUQW,3130003000,A,31656387,Sri,2023-12-15,LS,CC,15.489772339235609,LS,NM-N-NMDDNMN-N
102,2023-12-08 12:00:00,86,Asia and Oceania Cup,9.4294,13.7527,6.7557,13.994,Hong Kong,6.5,23.5,25.25,23.0,14.25,7.0,14.5,9.75,12.75,Counter-attacks,20,0,5-3-2,5,3,2,0,-10,12,ZPZUHPHpEEHQEH,4012144,A,Kyrgyz Republic,15.0,18.25,19.0,16.5,11.5,11.25,12.25,8.75,12.0,Normal,0,0,3-5-2,3,5,2,1,-1,16,ZUEZEQTPTZQETU,3000320,H,31656365,Kyr,2023-12-08,CA,CC,9.429437103309413,hardca,NNNNWNOD--OW-W
103,2023-12-01 12:00:00,86,Asia and Oceania Cup,19.2263,12.5108,14.4733,13.4921,Hong Kong,13.25,15.75,14.75,16.0,12.75,14.75,13.75,11.25,12.5,Normal,0,0,3-5-2,3,5,2,3,0,12,ZPEPEPHQQQQHEW,103001300,A,Mongol Uls,12.75,16.0,14.5,14.5,10.25,9.75,14.25,7.5,10.0,Attack in wings,20,0,3-5-2,3,5,2,2,0,11,ZEPTEQQHPPUEQU,10104,H,31656344,Mon,2023-12-01,N,CC,19.22630097809113,bal,NN-O-NMNNOMN-N
104,2023-11-24 12:00:00,86,Asia and Oceania Cup,16.9602,7.022,11.3806,9.4434,Hong Kong,14.0,17.5,21.5,16.75,7.25,11.75,9.75,12.5,14.0,Long shots,18,0,3-5-2,3,5,2,0,-10,13,ZHEPEPZQHQUPEH,3133020300,H,Prathet Thai,6.5,16.75,17.25,16.25,20.25,11.75,19.75,10.0,13.0,Counter-attacks,19,0,4-4-2,4,4,2,1,10,12,ZUZEQQUEQHQQET,1401114140,A,31656322,Pra,2023-11-24,LS,CC,16.960174696180736,LS,NM-O-MMNDNMN-N
105,2023-11-17 12:00:00,86,Asia and Oceania Cup,16.1029,10.6798,11.4249,6.9543,Hong Kong,13.25,17.75,21.0,18.25,10.75,11.5,7.0,12.25,13.75,Long shots,17,0,3-5-2,3,5,2,1,-8,13,UPEZEHUQQHZHEP,33002300,H,Bahrain,13.5,18.5,18.5,16.0,11.0,12.75,9.75,7.0,10.0,Pressing,11,0,3-5-2,3,5,2,0,-10,12,ZZEPEUZTUHQWEQ,133001300,A,31656301,Bah,2023-11-17,LS,CC,16.10294932616953,LS,NN-N-MMNNDMN-N
106,2023-11-13 12:00:00,86,Asia and Oceania Cup,13.7724,12.9091,10.7967,11.2661,Hong Kong,8.75,21.25,23.5,21.0,13.75,11.5,12.0,10.5,13.0,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,11,UPZEHPQQZEQHEW,43000000,A,Sri Lanka,14.5,11.75,14.75,15.0,12.0,18.25,16.25,8.75,11.0,Normal,0,0,2-5-3,2,5,3,3,5,14,UEZEEZQUUQQUQQ,30010000,H,31656282,Sri,2023-11-13,CA,CC,13.77235190425571,442ca,NNN-WMNNN-NN-N
107,2023-11-10 12:00:00,86,Asia and Oceania Cup,16.928,14.279,15.1856,11.5592,Hong Kong,15.75,16.0,16.25,13.25,15.75,16.75,12.75,12.0,12.75,Normal,0,0,3-5-2,3,5,2,2,0,13,UPEZEHQQQZHQEP,30000300,H,Kyrgyz Republic,14.25,13.0,13.75,10.75,18.25,18.25,9.0,9.5,11.5,Normal,0,0,2-5-3,2,5,3,4,10,14,ZQEEZETQPZHUQQ,34003000,A,31656260,Kyr,2023-11-10,N,CC,16.928038842231818,bal,NN-N-MNNNNMN-N
108,2023-11-06 12:00:00,86,Asia and Oceania Cup,16.821,6.6004,10.372,10.1363,Hong Kong,12.0,20.5,20.0,20.75,7.0,11.0,10.75,12.5,13.75,Long shots,18,0,3-5-2,3,5,2,3,-10,13,ZHEEPPZHQQUPHE,2103200000,H,Mongol Uls,5.75,21.25,21.75,22.0,15.25,8.0,15.25,8.25,10.75,Counter-attacks,19,0,5-3-2,5,3,2,0,-6,10,ZUTPHQUPEEQQEU,2004210144,A,31656239,Mon,2023-11-06,LS,CC,16.820973196415768,LS,ND--ONMDNNNNN-
109,2023-11-03 12:00:00,86,Asia and Oceania Cup,19.0906,7.4131,11.4783,10.5218,Hong Kong,10.25,19.5,19.0,19.25,7.75,12.0,11.0,12.5,13.75,Long shots,18,0,3-5-2,3,5,2,2,-10,13,ZHEEHPZpPQUWEH,2103200300,A,Prathet Thai,10.25,17.0,16.0,17.0,11.5,14.75,10.75,9.5,11.5,Normal,0,0,3-5-2,3,5,2,1,-4,10,ZQEZEUUUUTQUEU,2023101300,H,31656217,Pra,2023-11-03,LS,CC,19.09055467075345,LS,ND--ONMDNNMN-N
